sales_detail_id,transaction_id,product_id,quantity,price
3301,538,181,78,432.21
3302,124,97,75,464.9
3303,15,87,92,287.56
3304,706,25,87,492.91
3305,163,179,28,356.66
3306,167,171,47,81.55
3307,990,114,34,89.47
3308,737,168,22,273.59
3309,721,2,96,153.41
3310,59,107,81,171.08
3311,573,90,68,350.26
3312,441,41,65,481.99
3313,161,161,99,479.91
3314,551,5,95,289.01
3315,584,155,82,252.87
3316,974,22,45,389.05
3317,150,164,70,112.34
3318,795,9,15,291.33
3319,924,158,13,87.58
3320,242,180,1,126.74
3321,66,29,53,11.85
3322,258,88,3,176.94
3323,602,87,57,268.32
3324,761,125,35,198.99
3325,276,133,18,481.74
3326,442,84,100,120.2
3327,134,66,57,41.15
3328,6,33,48,417.52
3329,678,89,61,126.16
3330,282,104,32,192.03
3331,212,64,29,181.33
3332,796,174,62,128.26
3333,453,24,90,416.27
3334,714,126,20,317.93
3335,69,148,64,53.36
3336,623,122,99,182.23
3337,424,35,25,130.53
3338,522,190,56,488.09
3339,944,177,29,250.76
3340,846,99,94,269.02
3341,104,95,5,313.24
3342,905,131,53,305.47
3343,575,87,85,426.92
3344,449,77,8,214.13
3345,843,187,31,495.76
3346,728,94,30,387.6
3347,714,165,56,464.82
3348,851,161,61,74.38
3349,940,70,54,311.3
3350,741,184,54,360.75
3351,23,121,51,392.06
3352,411,162,52,227.6
3353,350,182,62,431.95
3354,358,185,31,420.23
3355,900,137,83,56.03
3356,895,189,1,184.39
3357,8,17,65,208.11
3358,991,197,43,189.73
3359,546,73,50,479.46
3360,20,174,86,59.7
3361,811,19,16,190.16
3362,506,107,81,498.33
3363,860,139,89,387.78
3364,310,99,58,11.0
3365,929,156,64,322.34
3366,667,134,62,231.67
3367,84,122,69,448.09
3368,569,14,17,12.91
3369,901,155,79,327.54
3370,402,28,21,316.6
3371,940,127,91,374.37
3372,765,178,42,164.11
3373,114,80,88,436.65
3374,466,139,90,443.5
3375,248,91,73,382.6
3376,829,200,87,434.14
3377,912,23,53,399.1
3378,496,145,44,324.53
3379,614,93,75,40.36
3380,402,63,12,106.24
3381,659,187,67,211.94
3382,862,123,28,196.76
3383,874,73,44,215.86
3384,901,85,100,172.65
3385,315,112,44,196.06
3386,707,197,94,33.46
3387,75,4,21,282.91
3388,517,8,84,485.27
3389,602,144,68,451.05
3390,998,100,15,48.78
3391,797,200,39,320.59
3392,129,14,24,333.77
3393,26,45,68,273.42
3394,512,100,78,487.22
3395,503,165,45,55.84
3396,702,166,61,459.81
3397,140,110,83,301.23
3398,569,50,37,414.05
3399,947,50,17,337.7
3400,336,87,40,410.31
3401,498,111,29,393.27
3402,666,169,2,433.99
3403,513,112,54,402.19
3404,19,19,12,387.18
3405,269,167,66,262.85
3406,54,36,66,177.37
3407,51,171,88,15.05
3408,691,40,19,167.78
3409,92,9,10,335.23
3410,41,185,73,360.11
3411,778,64,41,450.5
3412,76,196,15,342.36
3413,213,3,55,28.19
3414,708,104,58,157.89
3415,141,8,67,288.72
3416,502,117,35,164.6
3417,607,76,99,428.56
3418,828,14,43,408.75
3419,7,194,49,208.73
3420,128,165,90,72.08
3421,753,154,37,6.38
3422,427,152,71,26.88
3423,35,140,15,360.83
3424,378,106,63,327.27
3425,682,65,3,337.57
3426,104,47,35,477.99
3427,423,7,30,58.34
3428,617,2,27,356.73
3429,58,184,98,354.19
3430,363,170,19,317.3
3431,360,35,91,137.68
3432,69,125,89,137.57
3433,617,92,36,445.26
3434,193,192,29,47.31
3435,371,52,12,447.65
3436,88,96,98,376.84
3437,471,182,38,8.96
3438,640,107,29,438.93
3439,188,23,12,147.94
3440,129,155,20,410.49
3441,863,12,87,407.17
3442,208,85,100,479.38
3443,264,160,93,66.72
3444,649,1,81,116.57
3445,120,111,12,178.75
3446,9,166,43,247.53
3447,88,45,98,178.93
3448,846,73,31,466.07
3449,953,72,14,38.85
3450,397,187,7,314.37
3451,689,50,34,471.99
3452,320,98,74,434.39
3453,40,85,29,69.35
3454,107,14,23,371.48
3455,766,64,52,291.98
3456,343,78,61,343.4
3457,409,43,60,425.68
3458,699,119,22,14.28
3459,112,118,38,101.25
3460,818,194,98,348.81
3461,898,51,59,113.88
3462,243,80,54,340.25
3463,891,84,84,55.24
3464,623,69,65,125.63
3465,378,150,17,55.87
3466,484,77,95,383.59
3467,649,11,72,15.02
3468,126,158,96,31.76
3469,584,45,76,214.2
3470,853,92,27,326.15
3471,453,55,33,125.07
3472,29,112,50,211.48
3473,619,9,93,106.18
3474,773,109,42,72.09
3475,588,30,43,273.61
3476,723,160,44,214.53
3477,300,157,45,129.65
3478,385,109,10,76.56
3479,188,110,21,348.59
3480,223,78,7,295.23
3481,983,73,68,441.44
3482,296,184,21,387.39
3483,158,2,8,164.9
3484,496,128,70,70.26
3485,631,98,68,403.78
3486,769,36,33,247.25
3487,15,125,5,152.46
3488,745,170,68,441.18
3489,235,192,74,243.98
3490,934,196,68,39.29
3491,154,96,35,50.05
3492,992,56,38,349.01
3493,262,76,1,204.8
3494,522,135,43,186.56
3495,109,133,18,244.43
3496,462,130,42,76.18
3497,744,79,96,140.41
3498,761,96,16,164.13
3499,877,13,26,33.04
3500,577,25,80,347.25
3501,388,108,4,168.48
3502,85,156,84,177.66
3503,203,132,42,241.59
3504,156,100,55,307.84
3505,866,26,49,171.41
3506,699,84,14,399.7
3507,922,190,91,13.04
3508,474,40,34,153.62
3509,74,140,66,92.7
3510,512,89,58,450.09
3511,822,61,49,130.34
3512,337,95,55,481.64
3513,205,167,46,80.58
3514,473,169,50,225.6
3515,67,145,66,219.58
3516,787,123,34,439.06
3517,231,106,46,63.86
3518,780,73,62,35.03
3519,935,57,39,466.41
3520,925,95,33,315.46
3521,34,25,57,210.36
3522,743,107,50,286.64
3523,360,129,82,421.66
3524,367,196,60,99.24
3525,260,143,83,474.73
3526,380,162,28,264.68
3527,418,48,44,109.84
3528,266,95,81,204.55
3529,460,98,15,138.78
3530,784,14,71,20.44
3531,249,184,59,74.66
3532,81,145,100,225.56
3533,239,7,25,226.75
3534,756,60,99,28.65
3535,283,45,23,39.33
3536,999,34,96,320.58
3537,252,109,94,134.84
3538,797,144,9,273.62
3539,144,148,20,104.67
3540,926,45,1,433.0
3541,388,3,42,446.48
3542,3,47,32,31.11
3543,591,92,51,141.33
3544,526,58,24,227.97
3545,153,124,67,312.12
3546,286,57,70,256.82
3547,690,110,63,73.81
3548,453,170,81,375.81
3549,233,126,93,141.92
3550,257,62,6,260.74
3551,71,181,48,312.84
3552,932,118,90,194.53
3553,117,143,37,437.29
3554,954,37,59,478.51
3555,357,147,98,286.18
3556,755,77,56,334.11
3557,289,156,49,477.67
3558,979,25,37,257.52
3559,949,57,48,498.52
3560,206,129,64,27.0
3561,738,5,86,263.58
3562,97,191,37,123.81
3563,550,33,92,479.1
3564,129,143,33,249.61
3565,355,184,96,127.17
3566,336,192,54,112.46
3567,804,145,7,265.25
3568,976,188,78,45.13
3569,500,21,89,396.72
3570,844,110,23,56.11
3571,67,26,98,209.47
3572,895,65,80,115.93
3573,763,46,40,83.82
3574,114,82,10,111.37
3575,575,158,42,360.45
3576,350,116,72,188.74
3577,723,142,47,428.34
3578,30,90,75,123.48
3579,867,128,46,106.2
3580,237,44,47,48.59
3581,434,20,85,353.69
3582,685,150,8,104.28
3583,242,114,32,489.14
3584,404,82,36,446.71
3585,190,87,30,459.49
3586,316,40,82,276.95
3587,922,100,56,253.78
3588,753,125,15,348.55
3589,203,151,48,53.75
3590,718,5,44,405.35
3591,556,101,84,433.71
3592,821,197,69,198.53
3593,147,181,67,203.61
3594,614,171,53,285.07
3595,674,149,36,106.83
3596,184,124,15,208.64
3597,100,92,15,191.42
3598,746,119,8,497.31
3599,162,184,43,319.39
3600,434,10,18,303.17
3601,270,23,92,18.07
3602,672,8,64,380.6
3603,894,112,24,166.41
3604,446,75,96,106.33
3605,474,83,22,386.18
3606,793,61,80,13.63
3607,678,46,23,304.56
3608,603,51,40,77.03
3609,960,98,99,464.0
3610,592,40,59,452.16
3611,187,67,6,132.56
3612,786,174,60,185.94
3613,318,182,58,195.37
3614,894,182,54,253.48
3615,880,2,33,227.92
3616,103,6,60,178.81
3617,386,105,77,290.76
3618,928,53,62,148.73
3619,39,189,87,158.79
3620,168,50,96,197.86
3621,772,116,8,215.9
3622,325,152,10,211.43
3623,881,60,14,361.42
3624,546,46,32,197.74
3625,772,100,56,152.54
3626,117,119,48,499.53
3627,910,172,76,256.63
3628,570,31,78,164.43
3629,619,158,31,267.75
3630,537,126,97,201.94
3631,467,143,41,285.74
3632,136,81,16,385.91
3633,658,117,23,170.17
3634,853,98,8,188.59
3635,270,142,46,292.31
3636,397,19,95,415.1
3637,254,137,24,32.35
3638,901,178,87,235.14
3639,350,196,18,78.65
3640,885,45,32,347.45
3641,953,53,97,133.24
3642,171,105,34,147.82
3643,455,174,81,325.24
3644,708,35,68,127.75
3645,985,183,22,394.58
3646,941,200,57,252.46
3647,676,197,38,52.01
3648,505,193,4,84.33
3649,327,95,74,33.59
3650,309,140,84,392.21
3651,688,176,76,268.05
3652,799,61,20,165.64
3653,515,193,14,56.46
3654,792,91,99,461.97
3655,63,66,85,334.77
3656,379,173,63,176.01
3657,124,32,55,487.96
3658,602,59,56,330.53
3659,53,197,13,440.8
3660,657,164,81,133.25
3661,858,20,22,13.37
3662,977,65,22,164.16
3663,848,159,26,382.33
3664,932,173,58,31.22
3665,991,10,56,133.17
3666,198,99,90,252.31
3667,184,3,17,249.7
3668,590,114,43,359.9
3669,303,177,14,52.91
3670,833,31,92,377.65
3671,69,105,97,399.15
3672,776,34,84,261.49
3673,784,55,90,497.31
3674,881,163,49,290.45
3675,873,24,91,210.9
3676,354,67,85,22.73
3677,629,132,76,134.47
3678,205,16,19,227.88
3679,393,28,86,456.7
3680,979,116,80,9.03
3681,711,163,61,293.88
3682,277,63,46,79.24
3683,527,73,66,59.26
3684,271,54,22,118.57
3685,370,49,74,185.69
3686,277,98,51,381.85
3687,444,13,37,495.96
3688,194,189,27,79.71
3689,933,10,43,336.95
3690,803,170,44,386.92
3691,139,39,33,5.88
3692,915,183,52,421.74
3693,355,115,12,78.1
3694,956,186,95,299.84
3695,723,104,56,252.07
3696,146,13,35,359.59
3697,16,11,54,292.81
3698,727,29,57,371.94
3699,504,11,7,482.1
3700,480,80,31,196.18
3701,291,20,87,314.9
3702,345,22,72,298.84
3703,864,16,60,490.17
3704,516,28,76,438.46
3705,314,100,39,11.69
3706,190,84,43,77.93
3707,951,134,66,362.26
3708,134,34,65,306.05
3709,845,190,63,122.34
3710,613,24,86,321.28
3711,850,46,43,471.22
3712,444,186,74,471.75
3713,202,93,47,181.95
3714,125,156,15,196.51
3715,89,114,4,231.21
3716,332,198,49,425.21
3717,532,61,15,170.6
3718,271,61,6,236.94
3719,237,172,88,242.88
3720,1000,32,76,126.34
3721,740,43,61,281.23
3722,685,91,65,399.37
3723,823,75,97,391.78
3724,24,20,58,229.5
3725,74,143,97,77.18
3726,31,33,54,445.13
3727,647,79,98,84.22
3728,114,182,83,498.48
3729,865,195,47,109.17
3730,94,47,56,292.58
3731,364,44,52,170.54
3732,807,63,82,296.11
3733,287,124,95,284.74
3734,966,10,50,153.28
3735,735,192,11,261.62
3736,306,56,20,355.31
3737,715,107,1,329.44
3738,424,104,51,160.47
3739,14,22,2,64.99
3740,489,143,10,59.5
3741,577,113,40,454.3
3742,24,107,45,470.48
3743,61,78,47,468.88
3744,609,124,43,387.61
3745,914,102,72,385.76
3746,432,99,85,68.73
3747,993,87,46,421.92
3748,887,190,18,260.29
3749,487,18,45,429.78
3750,167,161,67,490.8
3751,15,70,24,307.29
3752,500,88,66,434.68
3753,148,20,9,394.01
3754,99,81,70,476.54
3755,506,17,12,214.34
3756,482,35,52,283.44
3757,450,175,37,184.62
3758,88,26,77,198.04
3759,277,29,79,292.26
3760,95,136,28,426.74
3761,359,110,21,171.49
3762,561,156,100,43.69
3763,306,63,10,147.35
3764,634,150,47,234.63
3765,275,104,94,177.31
3766,281,64,19,38.2
3767,612,44,79,284.11
3768,6,175,41,327.61
3769,615,144,3,270.43
3770,197,111,6,244.45
3771,230,48,42,326.32
3772,253,188,94,240.07
3773,105,30,15,375.62
3774,267,131,63,25.51
3775,892,111,49,408.72
3776,891,44,95,252.47
3777,3,74,16,149.78
3778,336,98,29,313.67
3779,805,157,41,442.84
3780,329,94,37,372.56
3781,733,100,40,391.4
3782,813,194,39,207.79
3783,635,92,77,162.02
3784,624,192,6,203.25
3785,45,161,2,202.32
3786,293,52,70,139.2
3787,647,190,43,140.65
3788,202,143,83,268.34
3789,336,62,68,483.88
3790,734,54,25,418.03
3791,698,72,48,65.01
3792,422,193,79,168.24
3793,133,198,21,199.74
3794,367,189,35,205.25
3795,674,19,42,309.9
3796,436,127,15,210.36
3797,441,193,2,261.49
3798,450,26,23,96.75
3799,123,71,58,107.84
3800,770,12,35,325.58
3801,108,2,47,428.36
3802,57,160,4,489.84
3803,123,160,96,202.7
3804,508,84,46,162.88
3805,334,189,44,108.67
3806,943,116,72,266.15
3807,800,69,85,204.31
3808,747,176,39,182.3
3809,87,55,37,69.78
3810,739,60,81,42.8
3811,915,97,36,470.34
3812,295,114,62,394.08
3813,945,62,99,86.57
3814,473,132,67,33.92
3815,487,139,10,69.75
3816,791,156,39,130.2
3817,798,150,99,138.78
3818,762,4,98,279.95
3819,773,75,69,430.14
3820,675,71,58,255.73
3821,567,170,63,343.15
3822,648,7,54,179.3
3823,345,184,57,293.0
3824,63,199,95,197.73
3825,907,170,38,332.29
3826,521,29,67,429.15
3827,283,52,95,476.96
3828,693,49,38,316.91
3829,344,100,53,72.59
3830,879,92,93,440.17
3831,282,65,50,360.89
3832,725,72,99,170.04
3833,790,189,97,479.76
3834,731,182,22,312.46
3835,933,145,99,257.61
3836,747,186,7,294.86
3837,216,18,25,490.82
3838,996,71,62,414.56
3839,454,62,65,371.57
3840,902,51,37,206.17
3841,897,17,85,437.86
3842,939,76,62,206.02
3843,225,182,82,355.35
3844,696,130,91,336.15
3845,788,115,22,433.5
3846,357,99,28,202.84
3847,803,72,18,142.12
3848,55,182,98,120.66
3849,758,65,57,234.3
3850,33,66,21,17.06
3851,941,123,30,487.05
3852,636,69,58,432.91
3853,526,46,97,436.64
3854,948,148,38,377.77
3855,3,99,60,82.69
3856,36,59,50,179.88
3857,178,75,14,171.33
3858,32,170,84,163.21
3859,233,12,30,347.22
3860,809,174,59,238.87
3861,758,110,49,57.08
3862,88,187,68,172.2
3863,538,190,66,159.01
3864,58,101,67,253.63
3865,320,78,100,335.87
3866,728,45,68,133.64
3867,604,160,10,209.13
3868,531,68,9,74.99
3869,836,148,85,405.37
3870,821,63,64,95.43
3871,854,98,82,289.84
3872,756,134,36,137.22
3873,812,68,7,37.44
3874,58,103,17,346.93
3875,656,3,62,172.09
3876,568,52,52,198.15
3877,240,14,100,391.74
3878,101,66,42,393.43
3879,304,72,66,199.55
3880,538,69,96,473.82
3881,118,79,98,418.94
3882,12,179,94,153.21
3883,392,177,4,282.96
3884,602,100,54,34.2
3885,511,69,37,126.24
3886,762,67,14,174.24
3887,346,44,53,92.98
3888,985,161,16,217.73
3889,719,33,47,356.73
3890,700,71,38,161.73
3891,900,147,26,239.72
3892,58,195,20,94.63
3893,465,79,73,92.0
3894,352,87,91,428.78
3895,718,164,44,226.45
3896,997,7,37,222.67
3897,915,97,53,253.72
3898,655,47,98,440.89
3899,536,134,70,180.66
3900,43,104,49,316.67
3901,883,65,21,332.95
3902,471,12,7,251.19
3903,216,121,18,410.75
3904,485,155,48,130.32
3905,686,121,25,203.8
3906,369,32,24,435.62
3907,50,13,31,22.72
3908,835,74,47,84.48
3909,115,173,44,272.98
3910,664,112,85,411.97
3911,620,154,40,29.95
3912,470,148,67,10.33
3913,410,97,45,401.55
3914,377,8,15,399.56
3915,775,63,44,299.01
3916,645,188,30,440.14
3917,981,152,94,471.66
3918,978,103,26,246.65
3919,437,43,27,426.92
3920,748,182,31,190.41
3921,138,8,2,135.13
3922,780,64,68,307.89
3923,828,10,59,291.59
3924,625,112,28,231.54
3925,683,10,64,364.07
3926,118,29,100,154.21
3927,922,37,22,129.89
3928,871,117,18,68.3
3929,32,82,46,315.78
3930,841,57,51,6.69
3931,543,18,59,79.12
3932,11,132,2,160.81
3933,660,59,78,93.18
3934,495,8,54,358.91
3935,504,143,39,418.24
3936,905,142,51,414.0
3937,861,87,18,85.55
3938,642,142,70,271.35
3939,347,55,56,128.65
3940,551,158,79,311.7
3941,642,86,58,239.06
3942,118,157,93,302.34
3943,671,102,48,209.59
3944,685,108,94,346.29
3945,337,150,41,293.27
3946,398,125,41,412.65
3947,539,65,91,373.91
3948,94,178,77,195.08
3949,122,101,91,151.38
3950,754,144,57,56.76
3951,777,101,3,373.84
3952,238,46,37,267.84
3953,933,145,52,38.04
3954,251,132,44,127.87
3955,578,176,89,305.04
3956,857,51,85,456.75
3957,394,131,50,384.8
3958,682,131,29,36.76
3959,744,142,77,22.67
3960,971,199,80,167.29
3961,880,95,78,41.63
3962,654,10,63,358.86
3963,646,148,12,269.96
3964,463,121,54,447.33
3965,607,169,1,208.57
3966,673,117,100,459.16
3967,248,75,51,179.26
3968,112,77,49,80.33
3969,581,98,87,52.57
3970,51,125,38,224.92
3971,449,197,74,306.33
3972,958,139,89,129.65
3973,724,84,39,83.28
3974,565,41,50,148.98
3975,245,80,26,458.21
3976,659,65,43,335.09
3977,120,129,55,295.02
3978,89,34,61,436.21
3979,582,136,31,263.61
3980,606,12,78,321.54
3981,84,122,50,283.48
3982,787,49,61,308.46
3983,569,98,45,173.5
3984,305,55,47,210.8
3985,35,102,49,100.09
3986,538,137,57,80.19
3987,273,189,27,461.39
3988,729,94,40,178.28
3989,537,82,42,450.07
3990,366,97,36,349.6
3991,484,158,57,133.12
3992,512,128,89,60.26
3993,786,180,16,125.55
3994,5,28,38,132.17
3995,189,36,75,271.91
3996,329,142,14,239.17
3997,940,49,62,313.11
3998,447,40,72,351.39
3999,855,72,21,335.4
4000,120,24,98,484.08
4001,729,120,58,112.95
4002,961,200,24,104.38
4003,98,169,94,86.18
4004,105,71,44,190.88
4005,656,119,3,84.96
4006,938,157,94,16.32
4007,225,57,18,5.19
4008,547,9,30,180.28
4009,403,8,15,114.16
4010,315,75,60,433.0
4011,86,156,65,447.33
4012,716,181,92,262.17
4013,468,110,88,129.96
4014,737,21,17,448.0
4015,461,160,32,124.33
4016,323,85,8,325.96
4017,385,123,7,435.83
4018,712,155,86,132.9
4019,294,15,39,493.79
4020,245,79,16,137.47
4021,987,46,18,173.57
4022,656,36,49,328.85
4023,255,150,68,35.07
4024,511,108,46,69.94
4025,922,111,34,95.14
4026,58,84,11,459.5
4027,601,152,11,43.66
4028,698,147,23,252.2
4029,681,156,13,52.41
4030,82,103,75,220.34
4031,70,26,95,156.51
4032,554,58,19,436.56
4033,642,113,84,333.24
4034,354,59,73,43.92
4035,475,91,78,156.45
4036,600,172,13,62.99
4037,953,98,14,200.47
4038,977,132,7,368.28
4039,22,75,19,284.72
4040,495,70,10,210.55
4041,690,102,70,170.24
4042,720,166,2,87.85
4043,419,142,75,312.27
4044,291,2,32,12.6
4045,640,91,19,155.24
4046,997,67,93,479.84
4047,307,92,42,297.08
4048,254,174,77,288.61
4049,31,25,62,143.77
4050,283,52,74,240.25
4051,850,127,10,446.48
4052,990,154,99,468.35
4053,359,40,32,456.5
4054,171,46,28,215.05
4055,855,90,12,195.22
4056,205,5,12,199.32
4057,297,121,26,70.17
4058,20,155,71,186.64
4059,153,85,64,467.79
4060,666,120,48,361.11
4061,163,160,74,393.73
4062,97,52,28,11.05
4063,871,75,75,499.35
4064,172,163,71,363.83
4065,216,37,95,156.39
4066,919,38,27,354.55
4067,294,66,5,24.93
4068,589,11,4,347.47
4069,501,176,66,422.17
4070,929,18,68,138.95
4071,347,112,67,174.4
4072,346,135,68,5.13
4073,91,190,88,243.42
4074,8,174,69,393.81
4075,755,134,35,60.43
4076,284,135,35,171.42
4077,782,163,22,464.74
4078,287,53,10,329.97
4079,550,12,79,496.87
4080,974,73,43,407.78
4081,418,129,9,343.96
4082,282,69,87,441.47
4083,53,25,65,350.19
4084,148,175,42,359.2
4085,539,90,96,50.42
4086,761,86,35,213.06
4087,375,92,63,299.48
4088,694,199,15,499.36
4089,441,78,43,315.82
4090,271,32,60,361.46
4091,319,168,1,257.32
4092,882,85,45,65.02
4093,160,119,43,377.1
4094,433,66,65,17.05
4095,622,96,88,375.81
4096,892,65,13,61.15
4097,471,159,49,97.37
4098,387,71,1,147.62
4099,450,94,86,264.69
4100,13,87,34,178.55
4101,62,15,78,5.53
4102,328,117,59,350.44
4103,223,141,37,480.14
4104,802,96,95,332.02
4105,294,133,55,373.83
4106,347,21,67,266.17
4107,320,55,27,256.02
4108,78,137,37,293.31
4109,676,105,17,355.63
4110,517,116,87,235.03
4111,528,62,1,228.02
4112,971,150,27,360.88
4113,490,87,94,100.49
4114,931,101,47,37.03
4115,514,135,23,92.15
4116,82,7,78,444.88
4117,803,160,31,155.76
4118,65,132,52,264.3
4119,202,114,23,123.76
4120,696,120,37,219.91
4121,810,6,71,345.19
4122,675,82,12,160.49
4123,926,130,79,206.87
4124,22,67,79,92.75
4125,82,27,35,53.63
4126,983,138,66,68.64
4127,11,12,33,267.68
4128,571,42,5,238.15
4129,836,124,92,283.52
4130,859,17,24,437.94
4131,917,51,1,407.23
4132,462,82,71,140.29
4133,713,113,14,123.64
4134,19,43,76,378.87
4135,295,98,20,200.29
4136,6,99,56,318.73
4137,167,107,75,441.05
4138,316,158,39,37.87
4139,661,46,41,201.23
4140,906,16,98,241.39
4141,696,68,52,447.12
4142,588,37,8,211.9
4143,428,41,7,232.31
4144,411,28,74,477.76
4145,426,42,40,169.36
4146,301,122,27,427.27
4147,285,52,13,39.47
4148,191,153,82,264.43
4149,668,152,19,465.09
4150,323,61,68,96.63
4151,815,175,46,347.74
4152,397,134,39,335.64
4153,487,139,15,156.05
4154,527,127,28,229.21
4155,578,146,77,359.26
4156,667,13,21,292.43
4157,957,70,32,215.98
4158,77,17,43,414.25
4159,359,178,45,280.46
4160,261,158,97,262.14
4161,303,32,60,188.82
4162,807,125,61,118.84
4163,794,19,74,239.87
4164,243,115,35,144.36
4165,1,103,58,282.32
4166,339,68,19,421.12
4167,262,191,27,383.78
4168,127,49,66,116.58
4169,425,21,97,481.42
4170,942,55,30,439.01
4171,88,115,71,428.65
4172,34,53,58,299.6
4173,341,46,35,302.24
4174,28,68,69,221.25
4175,859,166,67,492.66
4176,438,6,44,154.99
4177,881,110,38,100.02
4178,649,61,40,428.49
4179,34,161,63,224.64
4180,60,71,15,499.45
4181,96,177,91,455.49
4182,857,186,51,479.57
4183,360,131,88,62.1
4184,999,101,18,21.18
4185,70,28,13,342.17
4186,664,162,59,45.7
4187,233,63,49,248.63
4188,652,120,7,74.89
4189,374,168,39,469.67
4190,257,183,29,397.61
4191,817,84,48,19.37
4192,987,103,1,64.71
4193,435,123,72,375.26
4194,731,10,38,31.87
4195,805,74,60,397.18
4196,201,85,65,230.76
4197,472,160,49,15.14
4198,252,75,95,118.26
4199,626,92,37,368.5
4200,579,148,59,238.82
4201,825,184,57,305.27
4202,638,167,48,392.13
4203,955,106,16,444.08
4204,486,200,94,173.99
4205,844,190,10,297.42
4206,961,184,48,240.57
4207,748,176,51,198.66
4208,497,139,57,415.54
4209,947,111,34,438.3
4210,512,73,18,237.76
4211,500,193,13,251.1
4212,667,161,83,192.92
4213,724,103,77,82.64
4214,505,140,45,25.27
4215,3,130,50,193.71
4216,774,160,26,485.82
4217,58,94,86,76.91
4218,502,142,5,36.43
4219,128,97,95,488.66
4220,255,121,48,197.97
4221,803,16,74,178.32
4222,198,18,73,118.52
4223,99,181,31,65.1
4224,806,66,62,45.67
4225,486,181,23,290.53
4226,564,31,53,111.79
4227,131,59,38,22.84
4228,447,154,64,64.56
4229,399,122,67,310.2
4230,605,35,58,135.8
4231,181,127,22,228.84
4232,963,169,95,393.98
4233,964,182,25,72.33
4234,326,146,38,121.98
4235,208,37,39,264.78
4236,383,9,12,452.46
4237,739,147,96,246.16
4238,819,191,88,254.57
4239,205,156,65,30.53
4240,930,157,89,226.46
4241,108,92,54,107.95
4242,704,20,73,288.54
4243,484,32,78,339.66
4244,851,122,32,416.89
4245,377,163,65,41.07
4246,890,187,93,330.53
4247,259,174,23,95.68
4248,713,175,2,351.6
4249,37,181,85,64.21
4250,814,148,4,185.95
4251,671,8,66,312.02
4252,829,110,83,209.22
4253,818,102,94,125.97
4254,496,100,15,210.75
4255,483,119,16,312.61
4256,362,23,98,204.95
4257,271,62,94,492.39
4258,27,41,64,408.01
4259,817,19,55,127.73
4260,38,178,13,144.68
4261,262,182,92,225.12
4262,242,93,26,13.92
4263,356,156,61,385.27
4264,883,52,76,172.42
4265,191,72,32,448.88
4266,899,83,76,95.44
4267,213,70,29,497.71
4268,540,164,4,155.34
4269,408,104,14,91.04
4270,673,28,1,257.72
4271,514,17,97,291.28
4272,952,140,83,167.06
4273,795,35,69,190.27
4274,332,35,28,463.22
4275,31,110,77,83.44
4276,188,12,31,398.31
4277,787,83,96,239.78
4278,713,127,58,29.58
4279,468,175,86,370.13
4280,401,36,88,157.23
4281,759,54,3,202.89
4282,743,140,98,463.54
4283,834,146,51,171.35
4284,105,136,2,182.41
4285,473,198,87,253.9
4286,879,82,93,5.29
4287,664,37,16,226.71
4288,913,122,100,455.36
4289,487,130,72,418.99
4290,987,125,65,322.91
4291,542,100,97,394.19
4292,642,55,85,83.09
4293,871,120,86,415.1
4294,694,77,70,373.84
4295,349,61,8,241.76
4296,492,28,13,213.7
4297,112,179,64,471.58
4298,568,54,40,362.1
4299,411,195,25,226.28
4300,9,1,44,293.76
4301,684,64,12,262.77
4302,171,24,87,445.72
4303,354,111,58,202.1
4304,264,5,41,496.23
4305,246,46,97,106.06
4306,739,60,16,209.82
4307,36,64,83,282.24
4308,355,137,76,183.58
4309,899,154,73,325.83
4310,449,21,21,12.21
4311,630,128,38,380.05
4312,192,145,28,145.9
4313,517,127,79,236.74
4314,846,197,94,44.19
4315,742,178,71,274.73
4316,954,163,69,287.82
4317,778,181,3,332.65
4318,990,91,78,151.98
4319,180,17,12,51.93
4320,211,11,100,267.59
4321,212,140,91,65.65
4322,12,90,42,65.84
4323,665,47,73,92.75
4324,685,8,47,211.82
4325,259,163,97,372.5
4326,525,149,80,395.38
4327,624,28,14,232.11
4328,375,71,71,292.75
4329,605,31,73,370.25
4330,88,103,13,412.74
4331,589,117,19,112.88
4332,172,7,52,268.87
4333,965,74,91,65.38
4334,861,63,15,388.66
4335,230,62,51,496.28
4336,134,168,39,214.1
4337,62,170,44,383.47
4338,961,19,71,61.23
4339,785,144,41,65.72
4340,708,200,93,381.65
4341,169,42,28,403.5
4342,220,77,3,317.87
4343,226,142,76,429.1
4344,232,10,95,164.3
4345,636,75,76,28.4
4346,62,38,70,450.0
4347,362,45,31,145.24
4348,852,97,43,209.7
4349,328,165,88,461.1
4350,608,125,1,224.83
4351,908,23,81,293.68
4352,826,127,23,211.61
4353,879,130,32,415.3
4354,602,57,46,41.25
4355,781,32,9,296.93
4356,744,41,60,44.01
4357,892,27,63,434.78
4358,56,53,49,281.47
4359,89,127,55,134.33
4360,914,101,9,85.81
4361,293,186,60,121.73
4362,199,114,47,356.6
4363,549,64,32,421.13
4364,692,86,21,477.93
4365,246,12,71,437.95
4366,567,168,51,65.78
4367,809,170,43,71.13
4368,386,36,87,296.04
4369,998,20,100,224.58
4370,863,20,92,52.46
4371,428,103,88,336.39
4372,136,177,37,250.19
4373,95,47,21,208.15
4374,523,79,42,437.05
4375,321,5,11,42.03
