transaction_id,transaction_date,product_id,customer_id,staff_id,sales_outlet_id,quantity,price,total_amount
774,2023-11-23,82,781,187,5,78,258.18,258.18
774,2023-11-23,99,781,187,5,93,296.75,296.75
775,2024-05-03,156,301,109,3,68,370.48,370.48
775,2024-05-03,63,301,109,3,44,299.01,299.01
776,2024-01-10,107,6,127,6,92,494.07,494.07
776,2024-01-10,112,6,127,6,74,201.48,201.48
776,2024-01-10,34,6,127,6,84,261.49,261.49
776,2024-01-10,57,6,127,6,97,164.27,164.27
776,2024-01-10,59,6,127,6,58,469.21,469.21
776,2024-01-10,67,6,127,6,73,239.36,239.36
777,2023-01-21,101,77,40,24,3,373.84,373.84
777,2023-01-21,105,77,40,24,22,157.38,157.38
777,2023-01-21,121,77,40,24,48,430.0,430.0
777,2023-01-21,149,77,40,24,18,51.39,51.39
777,2023-01-21,24,77,40,24,91,198.37,198.37
778,2024-05-30,172,139,109,13,49,121.68,121.68
778,2024-05-30,181,139,109,13,3,332.65,332.65
778,2024-05-30,63,139,109,13,28,159.45,159.45
778,2024-05-30,64,139,109,13,41,450.5,450.5
778,2024-05-30,67,139,109,13,6,73.51,73.51
778,2024-05-30,69,139,109,13,10,413.05,413.05
778,2024-05-30,72,139,109,13,96,416.77,416.77
779,2024-11-19,12,975,116,46,21,469.6,469.6
779,2024-11-19,39,975,116,46,6,229.69,229.69
779,2024-11-19,96,975,116,46,17,249.77,249.77
780,2023-11-25,110,947,85,14,91,383.58,383.58
780,2023-11-25,116,947,85,14,57,90.68,90.68
780,2023-11-25,117,947,85,14,14,54.21,54.21
780,2023-11-25,168,947,85,14,38,73.62,73.62
780,2023-11-25,185,947,85,14,58,416.07,416.07
780,2023-11-25,29,947,85,14,76,332.3,332.3
780,2023-11-25,64,947,85,14,68,307.89,307.89
780,2023-11-25,73,947,85,14,62,35.03,35.03
780,2023-11-25,85,947,85,14,61,72.84,72.84
780,2023-11-25,94,947,85,14,86,202.74,202.74
781,2023-02-07,128,796,183,12,7,302.49,302.49
781,2023-02-07,32,796,183,12,9,296.93,296.93
782,2024-03-12,100,676,42,30,11,178.7,178.7
782,2024-03-12,148,676,42,30,38,218.64,218.64
782,2024-03-12,163,676,42,30,22,464.74,464.74
782,2024-03-12,173,676,42,30,89,351.34,351.34
782,2024-03-12,184,676,42,30,90,22.42,22.42
782,2024-03-12,47,676,42,30,5,296.29,296.29
782,2024-03-12,85,676,42,30,54,353.68,353.68
783,2024-10-16,124,231,190,49,21,66.79,66.79
783,2024-10-16,144,231,190,49,17,228.02,228.02
783,2024-10-16,25,231,190,49,52,437.45,437.45
783,2024-10-16,29,231,190,49,148,75.63,75.63
783,2024-10-16,45,231,190,49,58,393.28,393.28
783,2024-10-16,55,231,190,49,86,311.08,311.08
783,2024-10-16,93,231,190,49,34,338.56,338.56
784,2023-12-14,112,394,78,27,58,417.94,417.94
784,2023-12-14,120,394,78,27,40,313.5,313.5
784,2023-12-14,139,394,78,27,19,497.66,497.66
784,2023-12-14,14,394,78,27,71,20.44,20.44
784,2023-12-14,182,394,78,27,62,189.68,189.68
784,2023-12-14,55,394,78,27,90,497.31,497.31
784,2023-12-14,79,394,78,27,83,229.49,229.49
785,2023-03-23,103,18,194,7,15,125.13,125.13
785,2023-03-23,144,18,194,7,41,65.72,65.72
786,2023-10-31,174,400,198,29,60,185.94,185.94
786,2023-10-31,180,400,198,29,16,125.55,125.55
786,2023-10-31,91,400,198,29,75,124.9,124.9
787,2025-01-24,113,417,63,10,11,13.04,13.04
787,2025-01-24,123,417,63,10,34,439.06,439.06
787,2025-01-24,169,417,63,10,71,230.2,230.2
787,2025-01-24,19,417,63,10,4,346.54,346.54
787,2025-01-24,49,417,63,10,61,308.46,308.46
787,2025-01-24,52,417,63,10,35,306.5,306.5
787,2025-01-24,82,417,63,10,71,451.16,451.16
787,2025-01-24,83,417,63,10,96,239.78,239.78
788,2023-09-02,102,810,141,39,50,347.66,347.66
788,2023-09-02,115,810,141,39,22,433.5,433.5
788,2023-09-02,156,810,141,39,17,414.71,414.71
788,2023-09-02,38,810,141,39,96,218.49,218.49
788,2023-09-02,76,810,141,39,62,98.56,98.56
789,2023-05-25,55,512,3,48,25,491.07,491.07
790,2024-02-21,189,738,197,20,97,479.76,479.76
790,2024-02-21,193,738,197,20,80,327.21,327.21
790,2024-02-21,25,738,197,20,98,119.3,119.3
790,2024-02-21,44,738,197,20,90,195.74,195.74
790,2024-02-21,46,738,197,20,39,375.46,375.46
790,2024-02-21,49,738,197,20,68,83.02,83.02
791,2024-10-26,102,727,26,24,6,335.63,335.63
791,2024-10-26,124,727,26,24,10,374.24,374.24
791,2024-10-26,146,727,26,24,11,375.26,375.26
791,2024-10-26,156,727,26,24,39,130.2,130.2
791,2024-10-26,65,727,26,24,95,277.4,277.4
791,2024-10-26,75,727,26,24,73,25.96,25.96
791,2024-10-26,81,727,26,24,22,375.05,375.05
791,2024-10-26,91,727,26,24,99,56.88,56.88
792,2024-02-07,127,582,4,44,55,102.42,102.42
792,2024-02-07,166,582,4,44,5,128.93,128.93
792,2024-02-07,23,582,4,44,41,427.13,427.13
792,2024-02-07,41,582,4,44,25,70.58,70.58
792,2024-02-07,91,582,4,44,99,461.97,461.97
793,2023-10-05,105,975,18,31,28,327.91,327.91
793,2023-10-05,136,975,18,31,8,20.53,20.53
793,2023-10-05,140,975,18,31,98,243.8,243.8
793,2023-10-05,199,975,18,31,62,381.72,381.72
793,2023-10-05,61,975,18,31,80,13.63,13.63
793,2023-10-05,86,975,18,31,28,382.43,382.43
794,2023-11-27,10,415,58,20,50,96.73,96.73
794,2023-11-27,16,415,58,20,43,181.42,181.42
794,2023-11-27,164,415,58,20,71,467.81,467.81
794,2023-11-27,19,415,58,20,74,239.87,239.87
794,2023-11-27,39,415,58,20,93,41.12,41.12
794,2023-11-27,55,415,58,20,8,230.61,230.61
794,2023-11-27,70,415,58,20,35,276.9,276.9
795,2023-04-07,111,935,50,34,51,251.32,251.32
795,2023-04-07,35,935,50,34,69,190.27,190.27
795,2023-04-07,69,935,50,34,23,32.04,32.04
795,2023-04-07,82,935,50,34,93,415.27,415.27
795,2023-04-07,9,935,50,34,15,291.33,291.33
796,2023-04-28,129,664,73,35,33,141.76,141.76
796,2023-04-28,174,664,73,35,62,128.26,128.26
796,2023-04-28,186,664,73,35,83,119.77,119.77
796,2023-04-28,6,664,73,35,64,128.32,128.32
797,2023-11-30,112,561,94,13,17,134.43,134.43
797,2023-11-30,144,561,94,13,9,273.62,273.62
797,2023-11-30,170,561,94,13,78,137.25,137.25
797,2023-11-30,195,561,94,13,45,31.58,31.58
797,2023-11-30,200,561,94,13,39,320.59,320.59
797,2023-11-30,52,561,94,13,82,495.04,495.04
798,2023-05-15,150,834,184,26,99,138.78,138.78
798,2023-05-15,185,834,184,26,58,124.61,124.61
798,2023-05-15,193,834,184,26,100,41.07,41.07
798,2023-05-15,73,834,184,26,62,154.78,154.78
799,2023-11-02,120,783,104,44,25,281.29,281.29
799,2023-11-02,61,783,104,44,20,165.64,165.64
799,2023-11-02,79,783,104,44,46,369.47,369.47
800,2023-07-13,111,105,137,7,80,159.24,159.24
800,2023-07-13,136,105,137,7,28,455.06,455.06
800,2023-07-13,19,105,137,7,93,5.09,5.09
800,2023-07-13,22,105,137,7,88,325.4,325.4
800,2023-07-13,31,105,137,7,17,374.58,374.58
800,2023-07-13,63,105,137,7,55,349.75,349.75
800,2023-07-13,69,105,137,7,85,204.31,204.31
800,2023-07-13,72,105,137,7,49,54.54,54.54
801,2024-03-11,125,150,109,25,47,460.38,460.38
801,2024-03-11,147,150,109,25,48,160.35,160.35
801,2024-03-11,160,150,109,25,31,218.08,218.08
801,2024-03-11,21,150,109,25,56,396.84,396.84
801,2024-03-11,27,150,109,25,26,378.09,378.09
801,2024-03-11,64,150,109,25,53,416.7,416.7
802,2023-04-07,145,865,53,19,83,179.19,179.19
802,2023-04-07,22,865,53,19,71,150.17,150.17
802,2023-04-07,62,865,53,19,8,482.19,482.19
802,2023-04-07,67,865,53,19,8,222.93,222.93
802,2023-04-07,73,865,53,19,18,398.7,398.7
802,2023-04-07,91,865,53,19,62,85.65,85.65
802,2023-04-07,96,865,53,19,95,332.02,332.02
803,2023-05-27,123,942,26,10,77,373.26,373.26
803,2023-05-27,16,942,26,10,74,178.32,178.32
803,2023-05-27,160,942,26,10,31,155.76,155.76
803,2023-05-27,170,942,26,10,44,386.92,386.92
803,2023-05-27,40,942,26,10,1,334.68,334.68
803,2023-05-27,42,942,26,10,6,353.81,353.81
803,2023-05-27,62,942,26,10,82,74.07,74.07
803,2023-05-27,72,942,26,10,18,142.12,142.12
803,2023-05-27,99,942,26,10,70,200.61,200.61
804,2023-04-08,119,699,144,11,22,494.4,494.4
804,2023-04-08,132,699,144,11,8,408.33,408.33
804,2023-04-08,145,699,144,11,7,265.25,265.25
804,2023-04-08,171,699,144,11,29,146.65,146.65
804,2023-04-08,94,699,144,11,35,250.91,250.91
804,2023-04-08,97,699,144,11,45,55.62,55.62
805,2023-10-05,149,229,161,11,3,381.04,381.04
805,2023-10-05,157,229,161,11,41,442.84,442.84
805,2023-10-05,185,229,161,11,27,304.24,304.24
805,2023-10-05,74,229,161,11,60,397.18,397.18
806,2024-06-07,10,54,85,23,37,231.29,231.29
806,2024-06-07,56,54,85,23,53,348.89,348.89
806,2024-06-07,60,54,85,23,46,250.94,250.94
806,2024-06-07,66,54,85,23,62,45.67,45.67
807,2024-07-05,125,150,92,34,61,118.84,118.84
807,2024-07-05,127,150,92,34,80,386.34,386.34
807,2024-07-05,22,150,92,34,99,115.56,115.56
807,2024-07-05,54,150,92,34,43,230.15,230.15
807,2024-07-05,63,150,92,34,82,296.11,296.11
807,2024-07-05,67,150,92,34,20,297.95,297.95
807,2024-07-05,78,150,92,34,45,207.44,207.44
808,2023-04-18,110,208,52,44,39,429.22,429.22
808,2023-04-18,164,208,52,44,87,468.88,468.88
808,2023-04-18,17,208,52,44,19,340.58,340.58
809,2024-04-21,106,224,48,48,58,439.66,439.66
809,2024-04-21,120,224,48,48,19,465.81,465.81
809,2024-04-21,170,224,48,48,43,71.13,71.13
809,2024-04-21,174,224,48,48,59,238.87,238.87
809,2024-04-21,47,224,48,48,79,94.3,94.3
809,2024-04-21,53,224,48,48,10,167.98,167.98
809,2024-04-21,9,224,48,48,94,355.86,355.86
810,2024-01-13,140,271,48,25,91,413.34,413.34
810,2024-01-13,198,271,48,25,52,261.8,261.8
810,2024-01-13,42,271,48,25,33,114.05,114.05
810,2024-01-13,52,271,48,25,10,222.79,222.79
810,2024-01-13,6,271,48,25,71,345.19,345.19
810,2024-01-13,61,271,48,25,51,251.99,251.99
810,2024-01-13,70,271,48,25,91,103.83,103.83
811,2024-05-06,110,267,44,27,40,230.38,230.38
811,2024-05-06,173,267,44,27,1,138.7,138.7
811,2024-05-06,18,267,44,27,77,106.6,106.6
811,2024-05-06,19,267,44,27,16,190.16,190.16
811,2024-05-06,66,267,44,27,12,432.57,432.57
812,2024-10-31,113,395,67,14,53,28.42,28.42
812,2024-10-31,37,395,67,14,4,111.43,111.43
812,2024-10-31,68,395,67,14,7,37.44,37.44
813,2023-12-29,106,333,157,49,75,58.33,58.33
813,2023-12-29,143,333,157,49,90,445.96,445.96
813,2023-12-29,177,333,157,49,80,47.45,47.45
813,2023-12-29,194,333,157,49,39,207.79,207.79
814,2023-04-03,101,153,185,46,77,137.25,137.25
814,2023-04-03,148,153,185,46,4,185.95,185.95
814,2023-04-03,152,153,185,46,16,224.35,224.35
814,2023-04-03,154,153,185,46,37,212.04,212.04
814,2023-04-03,16,153,185,46,85,431.76,431.76
814,2023-04-03,172,153,185,46,34,445.01,445.01
814,2023-04-03,18,153,185,46,81,93.88,93.88
814,2023-04-03,62,153,185,46,80,451.5,451.5
814,2023-04-03,66,153,185,46,3,240.67,240.67
815,2025-01-04,129,295,6,18,36,37.34,37.34
815,2025-01-04,175,295,6,18,46,347.74,347.74
815,2025-01-04,30,295,6,18,17,270.29,270.29
815,2025-01-04,67,295,6,18,22,438.6,438.6
816,2023-08-14,149,692,177,17,66,426.4,426.4
816,2023-08-14,34,692,177,17,19,18.86,18.86
816,2023-08-14,4,692,177,17,64,104.32,104.32
816,2023-08-14,75,692,177,17,74,169.71,169.71
817,2024-12-27,137,658,35,30,10,262.4,262.4
817,2024-12-27,140,658,35,30,26,88.45,88.45
817,2024-12-27,19,658,35,30,55,127.73,127.73
817,2024-12-27,84,658,35,30,48,19.37,19.37
817,2024-12-27,87,658,35,30,44,434.9,434.9
817,2024-12-27,93,658,35,30,73,205.48,205.48
818,2024-06-22,102,455,183,38,94,125.97,125.97
818,2024-06-22,194,455,183,38,98,348.81,348.81
819,2024-10-08,185,208,112,34,99,151.23,151.23
819,2024-10-08,191,208,112,34,88,254.57,254.57
819,2024-10-08,33,208,112,34,58,196.86,196.86
819,2024-10-08,35,208,112,34,69,175.04,175.04
819,2024-10-08,76,208,112,34,91,135.66,135.66
820,2024-04-28,136,586,140,4,4,430.18,430.18
820,2024-04-28,35,586,140,4,8,186.14,186.14
820,2024-04-28,92,586,140,4,93,131.54,131.54
821,2024-05-05,146,436,132,40,77,236.38,236.38
821,2024-05-05,150,436,132,40,30,122.43,122.43
821,2024-05-05,197,436,132,40,69,198.53,198.53
821,2024-05-05,63,436,132,40,64,95.43,95.43
821,2024-05-05,81,436,132,40,42,65.61,65.61
822,2024-05-03,10,237,53,25,36,474.88,474.88
822,2024-05-03,61,237,53,25,49,130.34,130.34
822,2024-05-03,62,237,53,25,53,84.21,84.21
822,2024-05-03,76,237,53,25,48,204.31,204.31
822,2024-05-03,96,237,53,25,16,270.64,270.64
823,2023-08-31,25,262,74,28,98,288.4,288.4
823,2023-08-31,75,262,74,28,97,391.78,391.78
823,2023-08-31,96,262,74,28,82,286.85,286.85
824,2023-07-06,100,940,169,48,7,407.75,407.75
824,2023-07-06,102,940,169,48,34,408.61,408.61
824,2023-07-06,154,940,169,48,82,27.7,27.7
824,2023-07-06,162,940,169,48,52,156.87,156.87
824,2023-07-06,178,940,169,48,94,465.35,465.35
824,2023-07-06,23,940,169,48,97,194.3,194.3
824,2023-07-06,86,940,169,48,88,26.54,26.54
824,2023-07-06,97,940,169,48,49,212.19,212.19
825,2024-02-19,158,173,99,20,45,471.64,471.64
825,2024-02-19,184,173,99,20,57,305.27,305.27
825,2024-02-19,28,173,99,20,67,427.92,427.92
825,2024-02-19,95,173,99,20,26,226.14,226.14
826,2024-05-03,127,977,10,39,23,211.61,211.61
826,2024-05-03,154,977,10,39,61,137.37,137.37
826,2024-05-03,194,977,10,39,17,78.35,78.35
826,2024-05-03,52,977,10,39,38,64.84,64.84
827,2025-01-11,188,723,155,49,86,237.64,237.64
827,2025-01-11,49,723,155,49,88,176.67,176.67
827,2025-01-11,59,723,155,49,61,18.34,18.34
828,2024-05-03,10,107,13,39,59,291.59,291.59
828,2024-05-03,14,107,13,39,43,408.75,408.75
828,2024-05-03,143,107,13,39,32,9.12,9.12
828,2024-05-03,181,107,13,39,3,362.93,362.93
829,2024-07-04,110,468,29,8,83,209.22,209.22
829,2024-07-04,129,468,29,8,28,154.76,154.76
829,2024-07-04,175,468,29,8,2,431.23,431.23
829,2024-07-04,20,468,29,8,59,349.4,349.4
829,2024-07-04,200,468,29,8,87,434.14,434.14
829,2024-07-04,33,468,29,8,87,31.53,31.53
829,2024-07-04,58,468,29,8,36,90.54,90.54
829,2024-07-04,90,468,29,8,16,364.08,364.08
830,2023-11-01,137,388,177,18,59,160.86,160.86
830,2023-11-01,16,388,177,18,37,25.03,25.03
830,2023-11-01,165,388,177,18,16,359.7,359.7
830,2023-11-01,2,388,177,18,50,350.12,350.12
830,2023-11-01,59,388,177,18,90,332.03,332.03
830,2023-11-01,73,388,177,18,80,375.11,375.11
831,2023-11-02,135,428,150,18,57,355.87,355.87
831,2023-11-02,138,428,150,18,6,232.08,232.08
831,2023-11-02,158,428,150,18,93,307.31,307.31
831,2023-11-02,51,428,150,18,27,248.08,248.08
831,2023-11-02,97,428,150,18,58,202.08,202.08
832,2023-01-09,58,974,8,32,77,368.93,368.93
833,2023-07-03,10,386,154,32,75,381.74,381.74
833,2023-07-03,150,386,154,32,27,274.39,274.39
833,2023-07-03,173,386,154,32,4,205.96,205.96
833,2023-07-03,31,386,154,32,92,377.65,377.65
833,2023-07-03,39,386,154,32,95,433.07,433.07
833,2023-07-03,64,386,154,32,89,476.34,476.34
833,2023-07-03,73,386,154,32,38,131.41,131.41
834,2023-02-08,118,739,121,45,20,284.09,284.09
834,2023-02-08,121,739,121,45,43,445.0,445.0
834,2023-02-08,142,739,121,45,22,291.81,291.81
834,2023-02-08,146,739,121,45,51,171.35,171.35
834,2023-02-08,189,739,121,45,89,167.13,167.13
834,2023-02-08,24,739,121,45,86,443.01,443.01
834,2023-02-08,54,739,121,45,39,194.85,194.85
834,2023-02-08,77,739,121,45,181,921.96,921.96
834,2023-02-08,78,739,121,45,76,101.55,101.55
834,2023-02-08,88,739,121,45,59,13.71,13.71
835,2023-10-08,157,210,106,17,74,335.68,335.68
835,2023-10-08,186,210,106,17,88,268.01,268.01
835,2023-10-08,42,210,106,17,34,260.46,260.46
835,2023-10-08,69,210,106,17,29,95.59,95.59
835,2023-10-08,74,210,106,17,47,84.48,84.48
836,2023-10-21,1,845,64,23,96,55.15,55.15
836,2023-10-21,124,845,64,23,92,283.52,283.52
836,2023-10-21,129,845,64,23,4,102.27,102.27
836,2023-10-21,148,845,64,23,85,405.37,405.37
836,2023-10-21,152,845,64,23,83,139.8,139.8
836,2023-10-21,193,845,64,23,69,8.2,8.2
837,2024-09-27,137,215,156,21,7,163.15,163.15
838,2024-10-17,142,31,169,14,83,108.83,108.83
838,2024-10-17,166,31,169,14,42,147.45,147.45
838,2024-10-17,168,31,169,14,99,286.72,286.72
839,2023-07-29,121,544,48,4,2,464.92,464.92
839,2023-07-29,23,544,48,4,36,465.67,465.67
839,2023-07-29,28,544,48,4,98,439.89,439.89
839,2023-07-29,9,544,48,4,77,455.63,455.63
840,2024-09-12,112,753,137,44,95,10.82,10.82
840,2024-09-12,114,753,137,44,17,153.75,153.75
840,2024-09-12,29,753,137,44,66,109.62,109.62
840,2024-09-12,90,753,137,44,67,218.21,218.21
841,2024-06-05,115,862,67,10,95,7.46,7.46
841,2024-06-05,123,862,67,10,9,189.19,189.19
841,2024-06-05,154,862,67,10,46,470.14,470.14
841,2024-06-05,57,862,67,10,51,6.69,6.69
842,2024-03-19,129,229,103,24,78,484.37,484.37
842,2024-03-19,141,229,103,24,97,174.9,174.9
842,2024-03-19,67,229,103,24,39,267.06,267.06
843,2023-07-19,107,864,19,30,20,440.16,440.16
843,2023-07-19,187,864,19,30,31,495.76,495.76
844,2024-01-03,110,969,38,29,23,56.11,56.11
844,2024-01-03,158,969,38,29,49,465.28,465.28
844,2024-01-03,190,969,38,29,10,297.42,297.42
844,2024-01-03,7,969,38,29,70,472.26,472.26
844,2024-01-03,72,969,38,29,98,6.85,6.85
845,2024-10-16,108,369,24,15,6,397.54,397.54
845,2024-10-16,154,369,24,15,76,321.77,321.77
845,2024-10-16,17,369,24,15,100,615.03,615.03
845,2024-10-16,190,369,24,15,63,122.34,122.34
846,2023-12-15,101,533,97,40,79,7.32,7.32
846,2023-12-15,115,533,97,40,35,200.78,200.78
846,2023-12-15,174,533,97,40,83,494.18,494.18
846,2023-12-15,187,533,97,40,25,164.88,164.88
846,2023-12-15,197,533,97,40,94,44.19,44.19
846,2023-12-15,22,533,97,40,11,348.23,348.23
846,2023-12-15,73,533,97,40,31,466.07,466.07
846,2023-12-15,83,533,97,40,99,333.94,333.94
846,2023-12-15,99,533,97,40,94,269.02,269.02
847,2023-08-22,147,760,87,34,68,424.94,424.94
847,2023-08-22,181,760,87,34,71,416.1,416.1
847,2023-08-22,71,760,87,34,97,62.78,62.78
848,2023-04-08,159,564,123,12,26,382.33,382.33
848,2023-04-08,170,564,123,12,39,156.75,156.75
848,2023-04-08,179,564,123,12,58,135.29,135.29
848,2023-04-08,181,564,123,12,90,125.69,125.69
848,2023-04-08,98,564,123,12,65,22.56,22.56
849,2023-02-24,77,565,152,25,4,149.42,149.42
849,2023-02-24,79,565,152,25,5,334.74,334.74
849,2023-02-24,82,565,152,25,54,154.1,154.1
850,2024-05-02,127,902,98,41,10,446.48,446.48
850,2024-05-02,3,902,98,41,31,292.72,292.72
850,2024-05-02,46,902,98,41,43,471.22,471.22
850,2024-05-02,75,902,98,41,44,173.34,173.34
851,2023-11-05,110,82,30,4,7,334.29,334.29
851,2023-11-05,116,82,30,4,1,65.02,65.02
851,2023-11-05,122,82,30,4,32,416.89,416.89
851,2023-11-05,138,82,30,4,44,407.49,407.49
851,2023-11-05,161,82,30,4,61,74.38,74.38
851,2023-11-05,181,82,30,4,79,118.19,118.19
852,2024-01-17,169,940,78,9,42,350.98,350.98
852,2024-01-17,185,940,78,9,36,198.92,198.92
852,2024-01-17,28,940,78,9,43,464.05,464.05
852,2024-01-17,95,940,78,9,27,218.62,218.62
852,2024-01-17,97,940,78,9,43,209.7,209.7
853,2024-05-10,10,127,117,12,63,127.86,127.86
853,2024-05-10,139,127,117,12,30,259.4,259.4
853,2024-05-10,29,127,117,12,80,247.59,247.59
853,2024-05-10,52,127,117,12,13,465.4,465.4
853,2024-05-10,92,127,117,12,27,326.15,326.15
853,2024-05-10,98,127,117,12,8,188.59,188.59
854,2023-02-02,12,613,110,41,69,352.01,352.01
854,2023-02-02,98,613,110,41,82,289.84,289.84
855,2023-09-09,184,879,119,39,13,420.64,420.64
855,2023-09-09,57,879,119,39,1,484.21,484.21
855,2023-09-09,72,879,119,39,21,335.4,335.4
855,2023-09-09,90,879,119,39,12,195.22,195.22
856,2024-07-28,118,592,23,5,78,453.21,453.21
856,2024-07-28,121,592,23,5,32,403.84,403.84
856,2024-07-28,185,592,23,5,82,406.13,406.13
856,2024-07-28,85,592,23,5,6,495.54,495.54
857,2024-10-19,120,835,31,34,78,378.74,378.74
857,2024-10-19,123,835,31,34,49,367.05,367.05
857,2024-10-19,171,835,31,34,96,365.52,365.52
857,2024-10-19,186,835,31,34,51,479.57,479.57
857,2024-10-19,188,835,31,34,14,305.72,305.72
857,2024-10-19,197,835,31,34,24,344.88,344.88
857,2024-10-19,28,835,31,34,53,24.23,24.23
857,2024-10-19,51,835,31,34,85,456.75,456.75
858,2023-11-10,20,335,182,29,22,13.37,13.37
858,2023-11-10,52,335,182,29,91,300.25,300.25
858,2023-11-10,53,335,182,29,100,36.1,36.1
858,2023-11-10,92,335,182,29,16,358.52,358.52
859,2023-03-11,156,886,74,44,79,136.79,136.79
859,2023-03-11,162,886,74,44,27,232.04,232.04
859,2023-03-11,166,886,74,44,67,492.66,492.66
859,2023-03-11,17,886,74,44,24,437.94,437.94
859,2023-03-11,181,886,74,44,95,275.26,275.26
859,2023-03-11,60,886,74,44,68,330.96,330.96
859,2023-03-11,74,886,74,44,73,21.02,21.02
859,2023-03-11,78,886,74,44,49,346.38,346.38
859,2023-03-11,85,886,74,44,96,248.66,248.66
860,2023-06-21,110,651,17,42,33,485.48,485.48
860,2023-06-21,121,651,17,42,20,167.45,167.45
860,2023-06-21,130,651,17,42,7,261.18,261.18
860,2023-06-21,132,651,17,42,26,207.62,207.62
860,2023-06-21,139,651,17,42,89,387.78,387.78
860,2023-06-21,185,651,17,42,48,353.08,353.08
860,2023-06-21,30,651,17,42,97,435.28,435.28
860,2023-06-21,34,651,17,42,76,191.15,191.15
860,2023-06-21,53,651,17,42,70,22.32,22.32
860,2023-06-21,58,651,17,42,68,129.68,129.68
861,2023-01-09,132,17,146,49,58,464.77,464.77
861,2023-01-09,159,17,146,49,70,280.98,280.98
861,2023-01-09,179,17,146,49,39,176.49,176.49
861,2023-01-09,189,17,146,49,88,75.46,75.46
861,2023-01-09,2,17,146,49,33,282.3,282.3
861,2023-01-09,63,17,146,49,15,388.66,388.66
861,2023-01-09,87,17,146,49,18,85.55,85.55
862,2024-08-01,123,203,48,23,28,196.76,196.76
862,2024-08-01,155,203,48,23,97,108.83,108.83
862,2024-08-01,161,203,48,23,87,53.42,53.42
862,2024-08-01,187,203,48,23,4,445.16,445.16
863,2023-07-07,107,265,104,29,63,38.42,38.42
863,2023-07-07,12,265,104,29,87,407.17,407.17
863,2023-07-07,166,265,104,29,15,464.38,464.38
863,2023-07-07,187,265,104,29,77,88.72,88.72
863,2023-07-07,20,265,104,29,92,52.46,52.46
863,2023-07-07,8,265,104,29,35,269.89,269.89
863,2023-07-07,86,265,104,29,24,44.59,44.59
864,2023-11-08,153,548,162,29,64,461.06,461.06
864,2023-11-08,16,548,162,29,60,490.17,490.17
864,2023-11-08,199,548,162,29,11,126.08,126.08
865,2023-10-08,109,400,33,3,96,323.52,323.52
865,2023-10-08,143,400,33,3,86,108.97,108.97
865,2023-10-08,195,400,33,3,47,109.17,109.17
865,2023-10-08,43,400,33,3,92,342.74,342.74
866,2024-03-22,161,720,112,9,98,57.23,57.23
866,2024-03-22,181,720,112,9,79,408.74,408.74
866,2024-03-22,195,720,112,9,82,321.97,321.97
866,2024-03-22,26,720,112,9,49,171.41,171.41
867,2023-10-03,110,903,158,4,31,284.45,284.45
867,2023-10-03,128,903,158,4,46,106.2,106.2
867,2023-10-03,16,903,158,4,94,161.57,161.57
867,2023-10-03,50,903,158,4,44,422.0,422.0
868,2023-10-23,137,41,199,33,99,293.89,293.89
868,2023-10-23,150,41,199,33,17,57.98,57.98
868,2023-10-23,165,41,199,33,32,125.58,125.58
869,2023-12-09,119,849,60,13,98,467.24,467.24
869,2023-12-09,155,849,60,13,33,422.83,422.83
870,2023-01-20,127,770,192,16,77,310.16,310.16
870,2023-01-20,172,770,192,16,36,479.3,479.3
870,2023-01-20,24,770,192,16,28,313.7,313.7
870,2023-01-20,42,770,192,16,85,349.43,349.43
871,2023-11-25,108,909,88,7,84,68.05,68.05
871,2023-11-25,117,909,88,7,18,68.3,68.3
871,2023-11-25,120,909,88,7,86,415.1,415.1
871,2023-11-25,7,909,88,7,97,133.49,133.49
871,2023-11-25,75,909,88,7,75,499.35,499.35
871,2023-11-25,81,909,88,7,75,178.5,178.5
872,2024-07-16,178,448,159,17,47,483.12,483.12
872,2024-07-16,187,448,159,17,74,371.91,371.91
873,2024-07-11,106,529,4,49,77,462.07,462.07
873,2024-07-11,131,529,4,49,23,47.0,47.0
873,2024-07-11,19,529,4,49,92,400.08,400.08
873,2024-07-11,24,529,4,49,91,210.9,210.9
873,2024-07-11,25,529,4,49,89,157.33,157.33
874,2024-07-02,193,421,55,8,20,394.0,394.0
874,2024-07-02,73,421,55,8,44,215.86,215.86
875,2023-08-19,168,858,77,44,80,360.19,360.19
875,2023-08-19,188,858,77,44,22,53.63,53.63
875,2023-08-19,87,858,77,44,37,312.67,312.67
876,2023-11-03,184,546,84,38,15,206.75,206.75
876,2023-11-03,194,546,84,38,67,293.58,293.58
876,2023-11-03,62,546,84,38,71,415.96,415.96
877,2025-01-04,13,249,70,39,26,33.04,33.04
877,2025-01-04,183,249,70,39,40,215.75,215.75
877,2025-01-04,197,249,70,39,100,65.85,65.85
878,2023-08-24,154,319,131,37,73,384.9,384.9
878,2023-08-24,190,319,131,37,77,124.89,124.89
878,2023-08-24,21,319,131,37,87,184.08,184.08
878,2023-08-24,58,319,131,37,14,128.33,128.33
878,2023-08-24,7,319,131,37,57,180.38,180.38
879,2024-01-07,11,968,13,47,24,238.63,238.63
879,2024-01-07,130,968,13,47,32,415.3,415.3
879,2024-01-07,181,968,13,47,80,91.61,91.61
879,2024-01-07,191,968,13,47,49,355.94,355.94
879,2024-01-07,57,968,13,47,41,27.6,27.6
